DIRECTOR,JAMES RHODES,Captain Marvel
STAN LEE,JAMES RHODES,Captain Marvel
SUPREME INTELLIGENCE,JAMES RHODES,Captain Marvel
MONICA RAMBEAU,JAMES RHODES,Captain Marvel
WENDY LAWSON,JAMES RHODES,Captain Marvel
MARIA RAMBEAU,JAMES RHODES,Captain Marvel
TALOS,JAMES RHODES,Captain Marvel
YON-ROGG,JAMES RHODES,Captain Marvel
PHIL COULSON,JAMES RHODES,Captain Marvel
CAROL DANVERS,JAMES RHODES,Captain Marvel
NICK FURY,JAMES RHODES,Captain Marvel
BRUCE BANNER,JAMES RHODES,Captain Marvel
NATASHA ROMANOFF,JAMES RHODES,Captain Marvel
STEVE ROGERS,JAMES RHODES,Captain Marvel
SOH-LARR,CAROL DANVERS,Captain Marvel
FURY AND MARIA,CAROL DANVERS,Captain Marvel
DRILL INSTRUCTOR,CAROL DANVERS,Captain Marvel
"VERS, BRON-CHAR, KORATH, MINN-ERVA AND ATT-LASS",CAROL DANVERS,Captain Marvel
ELECTRONIC VOICE-OVER,CAROL DANVERS,Captain Marvel
BOY,CAROL DANVERS,Captain Marvel
JOSEPH DANVERS,CAROL DANVERS,Captain Marvel
CADETS,CAROL DANVERS,Captain Marvel
BIKER,CAROL DANVERS,Captain Marvel
VERS' BROTHER,CAROL DANVERS,Captain Marvel
SKRULL,CAROL DANVERS,Captain Marvel
SKRULL TECH,CAROL DANVERS,Captain Marvel
BARTENDER,CAROL DANVERS,Captain Marvel
SCANNER,CAROL DANVERS,Captain Marvel
SECURITY OFFICER,CAROL DANVERS,Captain Marvel
ACCUSER,CAROL DANVERS,Captain Marvel
KREE,CAROL DANVERS,Captain Marvel
SECURITY CHECKPOINT,CAROL DANVERS,Captain Marvel
SOREN,CAROL DANVERS,Captain Marvel
MEDICAL EXAMINER,CAROL DANVERS,Captain Marvel
SECURITY,CAROL DANVERS,Captain Marvel
ATT-LASS,CAROL DANVERS,Captain Marvel
AGENT,CAROL DANVERS,Captain Marvel
TOM,CAROL DANVERS,Captain Marvel
PILOT,CAROL DANVERS,Captain Marvel
COMPUTER,CAROL DANVERS,Captain Marvel
BRON-CHAR,CAROL DANVERS,Captain Marvel
SKRULL SCIENTIST,CAROL DANVERS,Captain Marvel
RONAN,CAROL DANVERS,Captain Marvel
KORATH,CAROL DANVERS,Captain Marvel
MINN-ERVA,CAROL DANVERS,Captain Marvel
DIRECTOR,CAROL DANVERS,Captain Marvel
STAN LEE,CAROL DANVERS,Captain Marvel
SUPREME INTELLIGENCE,CAROL DANVERS,Captain Marvel
MONICA RAMBEAU,CAROL DANVERS,Captain Marvel
WENDY LAWSON,CAROL DANVERS,Captain Marvel
MARIA RAMBEAU,CAROL DANVERS,Captain Marvel
TALOS,CAROL DANVERS,Captain Marvel
YON-ROGG,CAROL DANVERS,Captain Marvel
PHIL COULSON,CAROL DANVERS,Captain Marvel
JAMES RHODES,CAROL DANVERS,Captain Marvel
NICK FURY,CAROL DANVERS,Captain Marvel
BRUCE BANNER,CAROL DANVERS,Captain Marvel
NATASHA ROMANOFF,CAROL DANVERS,Captain Marvel
STEVE ROGERS,CAROL DANVERS,Captain Marvel
SOH-LARR,PHIL COULSON,Captain Marvel
FURY AND MARIA,PHIL COULSON,Captain Marvel
DRILL INSTRUCTOR,PHIL COULSON,Captain Marvel
"VERS, BRON-CHAR, KORATH, MINN-ERVA AND ATT-LASS",PHIL COULSON,Captain Marvel
ELECTRONIC VOICE-OVER,PHIL COULSON,Captain Marvel
BOY,PHIL COULSON,Captain Marvel
JOSEPH DANVERS,PHIL COULSON,Captain Marvel
CADETS,PHIL COULSON,Captain Marvel
BIKER,PHIL COULSON,Captain Marvel
VERS' BROTHER,PHIL COULSON,Captain Marvel
SKRULL,PHIL COULSON,Captain Marvel
SKRULL TECH,PHIL COULSON,Captain Marvel
BARTENDER,PHIL COULSON,Captain Marvel
SCANNER,PHIL COULSON,Captain Marvel
SECURITY OFFICER,PHIL COULSON,Captain Marvel
ACCUSER,PHIL COULSON,Captain Marvel
KREE,PHIL COULSON,Captain Marvel
SECURITY CHECKPOINT,PHIL COULSON,Captain Marvel
SOREN,PHIL COULSON,Captain Marvel
MEDICAL EXAMINER,PHIL COULSON,Captain Marvel
SECURITY,PHIL COULSON,Captain Marvel
ATT-LASS,PHIL COULSON,Captain Marvel
AGENT,PHIL COULSON,Captain Marvel
TOM,PHIL COULSON,Captain Marvel
PILOT,PHIL COULSON,Captain Marvel
COMPUTER,PHIL COULSON,Captain Marvel
BRON-CHAR,PHIL COULSON,Captain Marvel
SKRULL SCIENTIST,PHIL COULSON,Captain Marvel
RONAN,PHIL COULSON,Captain Marvel
KORATH,PHIL COULSON,Captain Marvel
MINN-ERVA,PHIL COULSON,Captain Marvel
DIRECTOR,PHIL COULSON,Captain Marvel
STAN LEE,PHIL COULSON,Captain Marvel
SUPREME INTELLIGENCE,PHIL COULSON,Captain Marvel
MONICA RAMBEAU,PHIL COULSON,Captain Marvel
WENDY LAWSON,PHIL COULSON,Captain Marvel
MARIA RAMBEAU,PHIL COULSON,Captain Marvel
TALOS,PHIL COULSON,Captain Marvel
YON-ROGG,PHIL COULSON,Captain Marvel
CAROL DANVERS,PHIL COULSON,Captain Marvel
JAMES RHODES,PHIL COULSON,Captain Marvel
NICK FURY,PHIL COULSON,Captain Marvel
BRUCE BANNER,PHIL COULSON,Captain Marvel
NATASHA ROMANOFF,PHIL COULSON,Captain Marvel
STEVE ROGERS,PHIL COULSON,Captain Marvel
SOH-LARR,YON-ROGG,Captain Marvel
FURY AND MARIA,YON-ROGG,Captain Marvel
DRILL INSTRUCTOR,YON-ROGG,Captain Marvel
"VERS, BRON-CHAR, KORATH, MINN-ERVA AND ATT-LASS",YON-ROGG,Captain Marvel
ELECTRONIC VOICE-OVER,YON-ROGG,Captain Marvel
BOY,YON-ROGG,Captain Marvel
JOSEPH DANVERS,YON-ROGG,Captain Marvel
CADETS,YON-ROGG,Captain Marvel
BIKER,YON-ROGG,Captain Marvel
VERS' BROTHER,YON-ROGG,Captain Marvel
SKRULL,YON-ROGG,Captain Marvel
SKRULL TECH,YON-ROGG,Captain Marvel
BARTENDER,YON-ROGG,Captain Marvel
SCANNER,YON-ROGG,Captain Marvel
SECURITY OFFICER,YON-ROGG,Captain Marvel
ACCUSER,YON-ROGG,Captain Marvel
KREE,YON-ROGG,Captain Marvel
SECURITY CHECKPOINT,YON-ROGG,Captain Marvel
SOREN,YON-ROGG,Captain Marvel
MEDICAL EXAMINER,YON-ROGG,Captain Marvel
SECURITY,YON-ROGG,Captain Marvel
ATT-LASS,YON-ROGG,Captain Marvel
AGENT,YON-ROGG,Captain Marvel
TOM,YON-ROGG,Captain Marvel
PILOT,YON-ROGG,Captain Marvel
COMPUTER,YON-ROGG,Captain Marvel
BRON-CHAR,YON-ROGG,Captain Marvel
SKRULL SCIENTIST,YON-ROGG,Captain Marvel
RONAN,YON-ROGG,Captain Marvel
KORATH,YON-ROGG,Captain Marvel
MINN-ERVA,YON-ROGG,Captain Marvel
DIRECTOR,YON-ROGG,Captain Marvel
STAN LEE,YON-ROGG,Captain Marvel
SUPREME INTELLIGENCE,YON-ROGG,Captain Marvel
MONICA RAMBEAU,YON-ROGG,Captain Marvel
WENDY LAWSON,YON-ROGG,Captain Marvel
MARIA RAMBEAU,YON-ROGG,Captain Marvel
TALOS,YON-ROGG,Captain Marvel
PHIL COULSON,YON-ROGG,Captain Marvel
CAROL DANVERS,YON-ROGG,Captain Marvel
JAMES RHODES,YON-ROGG,Captain Marvel
NICK FURY,YON-ROGG,Captain Marvel
BRUCE BANNER,YON-ROGG,Captain Marvel
NATASHA ROMANOFF,YON-ROGG,Captain Marvel
STEVE ROGERS,YON-ROGG,Captain Marvel
SOH-LARR,TALOS,Captain Marvel
FURY AND MARIA,TALOS,Captain Marvel
DRILL INSTRUCTOR,TALOS,Captain Marvel
"VERS, BRON-CHAR, KORATH, MINN-ERVA AND ATT-LASS",TALOS,Captain Marvel
ELECTRONIC VOICE-OVER,TALOS,Captain Marvel
BOY,TALOS,Captain Marvel
JOSEPH DANVERS,TALOS,Captain Marvel
CADETS,TALOS,Captain Marvel
BIKER,TALOS,Captain Marvel
VERS' BROTHER,TALOS,Captain Marvel
SKRULL,TALOS,Captain Marvel
SKRULL TECH,TALOS,Captain Marvel
BARTENDER,TALOS,Captain Marvel
SCANNER,TALOS,Captain Marvel
SECURITY OFFICER,TALOS,Captain Marvel
ACCUSER,TALOS,Captain Marvel
KREE,TALOS,Captain Marvel
SECURITY CHECKPOINT,TALOS,Captain Marvel
SOREN,TALOS,Captain Marvel
MEDICAL EXAMINER,TALOS,Captain Marvel
SECURITY,TALOS,Captain Marvel
ATT-LASS,TALOS,Captain Marvel
AGENT,TALOS,Captain Marvel
TOM,TALOS,Captain Marvel
PILOT,TALOS,Captain Marvel
COMPUTER,TALOS,Captain Marvel
BRON-CHAR,TALOS,Captain Marvel
SKRULL SCIENTIST,TALOS,Captain Marvel
RONAN,TALOS,Captain Marvel
KORATH,TALOS,Captain Marvel
MINN-ERVA,TALOS,Captain Marvel
DIRECTOR,TALOS,Captain Marvel
STAN LEE,TALOS,Captain Marvel
SUPREME INTELLIGENCE,TALOS,Captain Marvel
MONICA RAMBEAU,TALOS,Captain Marvel
WENDY LAWSON,TALOS,Captain Marvel
MARIA RAMBEAU,TALOS,Captain Marvel
YON-ROGG,TALOS,Captain Marvel
PHIL COULSON,TALOS,Captain Marvel
CAROL DANVERS,TALOS,Captain Marvel
JAMES RHODES,TALOS,Captain Marvel
NICK FURY,TALOS,Captain Marvel
BRUCE BANNER,TALOS,Captain Marvel
NATASHA ROMANOFF,TALOS,Captain Marvel
STEVE ROGERS,TALOS,Captain Marvel
SOH-LARR,MARIA RAMBEAU,Captain Marvel
FURY AND MARIA,MARIA RAMBEAU,Captain Marvel
DRILL INSTRUCTOR,MARIA RAMBEAU,Captain Marvel
"VERS, BRON-CHAR, KORATH, MINN-ERVA AND ATT-LASS",MARIA RAMBEAU,Captain Marvel
ELECTRONIC VOICE-OVER,MARIA RAMBEAU,Captain Marvel
BOY,MARIA RAMBEAU,Captain Marvel
JOSEPH DANVERS,MARIA RAMBEAU,Captain Marvel
CADETS,MARIA RAMBEAU,Captain Marvel
BIKER,MARIA RAMBEAU,Captain Marvel
VERS' BROTHER,MARIA RAMBEAU,Captain Marvel
SKRULL,MARIA RAMBEAU,Captain Marvel
SKRULL TECH,MARIA RAMBEAU,Captain Marvel
BARTENDER,MARIA RAMBEAU,Captain Marvel
SCANNER,MARIA RAMBEAU,Captain Marvel
SECURITY OFFICER,MARIA RAMBEAU,Captain Marvel
ACCUSER,MARIA RAMBEAU,Captain Marvel
KREE,MARIA RAMBEAU,Captain Marvel
SECURITY CHECKPOINT,MARIA RAMBEAU,Captain Marvel
SOREN,MARIA RAMBEAU,Captain Marvel
MEDICAL EXAMINER,MARIA RAMBEAU,Captain Marvel
SECURITY,MARIA RAMBEAU,Captain Marvel
ATT-LASS,MARIA RAMBEAU,Captain Marvel
AGENT,MARIA RAMBEAU,Captain Marvel
TOM,MARIA RAMBEAU,Captain Marvel
PILOT,MARIA RAMBEAU,Captain Marvel
COMPUTER,MARIA RAMBEAU,Captain Marvel
BRON-CHAR,MARIA RAMBEAU,Captain Marvel
SKRULL SCIENTIST,MARIA RAMBEAU,Captain Marvel
RONAN,MARIA RAMBEAU,Captain Marvel
KORATH,MARIA RAMBEAU,Captain Marvel
MINN-ERVA,MARIA RAMBEAU,Captain Marvel
DIRECTOR,MARIA RAMBEAU,Captain Marvel
STAN LEE,MARIA RAMBEAU,Captain Marvel
SUPREME INTELLIGENCE,MARIA RAMBEAU,Captain Marvel
MONICA RAMBEAU,MARIA RAMBEAU,Captain Marvel
WENDY LAWSON,MARIA RAMBEAU,Captain Marvel
TALOS,MARIA RAMBEAU,Captain Marvel
YON-ROGG,MARIA RAMBEAU,Captain Marvel
PHIL COULSON,MARIA RAMBEAU,Captain Marvel
CAROL DANVERS,MARIA RAMBEAU,Captain Marvel
JAMES RHODES,MARIA RAMBEAU,Captain Marvel
NICK FURY,MARIA RAMBEAU,Captain Marvel
BRUCE BANNER,MARIA RAMBEAU,Captain Marvel
NATASHA ROMANOFF,MARIA RAMBEAU,Captain Marvel
STEVE ROGERS,MARIA RAMBEAU,Captain Marvel
SOH-LARR,WENDY LAWSON,Captain Marvel
FURY AND MARIA,WENDY LAWSON,Captain Marvel
DRILL INSTRUCTOR,WENDY LAWSON,Captain Marvel
"VERS, BRON-CHAR, KORATH, MINN-ERVA AND ATT-LASS",WENDY LAWSON,Captain Marvel
ELECTRONIC VOICE-OVER,WENDY LAWSON,Captain Marvel
BOY,WENDY LAWSON,Captain Marvel
JOSEPH DANVERS,WENDY LAWSON,Captain Marvel
CADETS,WENDY LAWSON,Captain Marvel
BIKER,WENDY LAWSON,Captain Marvel
VERS' BROTHER,WENDY LAWSON,Captain Marvel
SKRULL,WENDY LAWSON,Captain Marvel
SKRULL TECH,WENDY LAWSON,Captain Marvel
BARTENDER,WENDY LAWSON,Captain Marvel
SCANNER,WENDY LAWSON,Captain Marvel
SECURITY OFFICER,WENDY LAWSON,Captain Marvel
ACCUSER,WENDY LAWSON,Captain Marvel
KREE,WENDY LAWSON,Captain Marvel
SECURITY CHECKPOINT,WENDY LAWSON,Captain Marvel
SOREN,WENDY LAWSON,Captain Marvel
MEDICAL EXAMINER,WENDY LAWSON,Captain Marvel
SECURITY,WENDY LAWSON,Captain Marvel
ATT-LASS,WENDY LAWSON,Captain Marvel
AGENT,WENDY LAWSON,Captain Marvel
TOM,WENDY LAWSON,Captain Marvel
PILOT,WENDY LAWSON,Captain Marvel
COMPUTER,WENDY LAWSON,Captain Marvel
BRON-CHAR,WENDY LAWSON,Captain Marvel
SKRULL SCIENTIST,WENDY LAWSON,Captain Marvel
RONAN,WENDY LAWSON,Captain Marvel
KORATH,WENDY LAWSON,Captain Marvel
MINN-ERVA,WENDY LAWSON,Captain Marvel
DIRECTOR,WENDY LAWSON,Captain Marvel
STAN LEE,WENDY LAWSON,Captain Marvel
SUPREME INTELLIGENCE,WENDY LAWSON,Captain Marvel
MONICA RAMBEAU,WENDY LAWSON,Captain Marvel
MARIA RAMBEAU,WENDY LAWSON,Captain Marvel
TALOS,WENDY LAWSON,Captain Marvel
YON-ROGG,WENDY LAWSON,Captain Marvel
PHIL COULSON,WENDY LAWSON,Captain Marvel
CAROL DANVERS,WENDY LAWSON,Captain Marvel
JAMES RHODES,WENDY LAWSON,Captain Marvel
NICK FURY,WENDY LAWSON,Captain Marvel
BRUCE BANNER,WENDY LAWSON,Captain Marvel
NATASHA ROMANOFF,WENDY LAWSON,Captain Marvel
STEVE ROGERS,WENDY LAWSON,Captain Marvel
SOH-LARR,MONICA RAMBEAU,Captain Marvel
FURY AND MARIA,MONICA RAMBEAU,Captain Marvel
DRILL INSTRUCTOR,MONICA RAMBEAU,Captain Marvel
"VERS, BRON-CHAR, KORATH, MINN-ERVA AND ATT-LASS",MONICA RAMBEAU,Captain Marvel
ELECTRONIC VOICE-OVER,MONICA RAMBEAU,Captain Marvel
BOY,MONICA RAMBEAU,Captain Marvel
JOSEPH DANVERS,MONICA RAMBEAU,Captain Marvel
CADETS,MONICA RAMBEAU,Captain Marvel
BIKER,MONICA RAMBEAU,Captain Marvel
VERS' BROTHER,MONICA RAMBEAU,Captain Marvel
SKRULL,MONICA RAMBEAU,Captain Marvel
SKRULL TECH,MONICA RAMBEAU,Captain Marvel
BARTENDER,MONICA RAMBEAU,Captain Marvel
SCANNER,MONICA RAMBEAU,Captain Marvel
SECURITY OFFICER,MONICA RAMBEAU,Captain Marvel
ACCUSER,MONICA RAMBEAU,Captain Marvel
KREE,MONICA RAMBEAU,Captain Marvel
SECURITY CHECKPOINT,MONICA RAMBEAU,Captain Marvel
SOREN,MONICA RAMBEAU,Captain Marvel
MEDICAL EXAMINER,MONICA RAMBEAU,Captain Marvel
SECURITY,MONICA RAMBEAU,Captain Marvel
ATT-LASS,MONICA RAMBEAU,Captain Marvel
AGENT,MONICA RAMBEAU,Captain Marvel
TOM,MONICA RAMBEAU,Captain Marvel
PILOT,MONICA RAMBEAU,Captain Marvel
COMPUTER,MONICA RAMBEAU,Captain Marvel
BRON-CHAR,MONICA RAMBEAU,Captain Marvel
SKRULL SCIENTIST,MONICA RAMBEAU,Captain Marvel
RONAN,MONICA RAMBEAU,Captain Marvel
KORATH,MONICA RAMBEAU,Captain Marvel
MINN-ERVA,MONICA RAMBEAU,Captain Marvel
DIRECTOR,MONICA RAMBEAU,Captain Marvel
STAN LEE,MONICA RAMBEAU,Captain Marvel
SUPREME INTELLIGENCE,MONICA RAMBEAU,Captain Marvel
WENDY LAWSON,MONICA RAMBEAU,Captain Marvel
MARIA RAMBEAU,MONICA RAMBEAU,Captain Marvel
TALOS,MONICA RAMBEAU,Captain Marvel
YON-ROGG,MONICA RAMBEAU,Captain Marvel
PHIL COULSON,MONICA RAMBEAU,Captain Marvel
CAROL DANVERS,MONICA RAMBEAU,Captain Marvel
JAMES RHODES,MONICA RAMBEAU,Captain Marvel
NICK FURY,MONICA RAMBEAU,Captain Marvel
BRUCE BANNER,MONICA RAMBEAU,Captain Marvel
NATASHA ROMANOFF,MONICA RAMBEAU,Captain Marvel
STEVE ROGERS,MONICA RAMBEAU,Captain Marvel
SOH-LARR,SUPREME INTELLIGENCE,Captain Marvel
FURY AND MARIA,SUPREME INTELLIGENCE,Captain Marvel
DRILL INSTRUCTOR,SUPREME INTELLIGENCE,Captain Marvel
"VERS, BRON-CHAR, KORATH, MINN-ERVA AND ATT-LASS",SUPREME INTELLIGENCE,Captain Marvel
ELECTRONIC VOICE-OVER,SUPREME INTELLIGENCE,Captain Marvel
BOY,SUPREME INTELLIGENCE,Captain Marvel
JOSEPH DANVERS,SUPREME INTELLIGENCE,Captain Marvel
CADETS,SUPREME INTELLIGENCE,Captain Marvel
BIKER,SUPREME INTELLIGENCE,Captain Marvel
VERS' BROTHER,SUPREME INTELLIGENCE,Captain Marvel
SKRULL,SUPREME INTELLIGENCE,Captain Marvel
SKRULL TECH,SUPREME INTELLIGENCE,Captain Marvel
BARTENDER,SUPREME INTELLIGENCE,Captain Marvel
SCANNER,SUPREME INTELLIGENCE,Captain Marvel
SECURITY OFFICER,SUPREME INTELLIGENCE,Captain Marvel
ACCUSER,SUPREME INTELLIGENCE,Captain Marvel
KREE,SUPREME INTELLIGENCE,Captain Marvel
SECURITY CHECKPOINT,SUPREME INTELLIGENCE,Captain Marvel
SOREN,SUPREME INTELLIGENCE,Captain Marvel
MEDICAL EXAMINER,SUPREME INTELLIGENCE,Captain Marvel
SECURITY,SUPREME INTELLIGENCE,Captain Marvel
ATT-LASS,SUPREME INTELLIGENCE,Captain Marvel
AGENT,SUPREME INTELLIGENCE,Captain Marvel
TOM,SUPREME INTELLIGENCE,Captain Marvel
PILOT,SUPREME INTELLIGENCE,Captain Marvel
COMPUTER,SUPREME INTELLIGENCE,Captain Marvel
BRON-CHAR,SUPREME INTELLIGENCE,Captain Marvel
SKRULL SCIENTIST,SUPREME INTELLIGENCE,Captain Marvel
RONAN,SUPREME INTELLIGENCE,Captain Marvel
KORATH,SUPREME INTELLIGENCE,Captain Marvel
MINN-ERVA,SUPREME INTELLIGENCE,Captain Marvel
DIRECTOR,SUPREME INTELLIGENCE,Captain Marvel
STAN LEE,SUPREME INTELLIGENCE,Captain Marvel
MONICA RAMBEAU,SUPREME INTELLIGENCE,Captain Marvel
WENDY LAWSON,SUPREME INTELLIGENCE,Captain Marvel
MARIA RAMBEAU,SUPREME INTELLIGENCE,Captain Marvel
TALOS,SUPREME INTELLIGENCE,Captain Marvel
YON-ROGG,SUPREME INTELLIGENCE,Captain Marvel
PHIL COULSON,SUPREME INTELLIGENCE,Captain Marvel
CAROL DANVERS,SUPREME INTELLIGENCE,Captain Marvel
JAMES RHODES,SUPREME INTELLIGENCE,Captain Marvel
NICK FURY,SUPREME INTELLIGENCE,Captain Marvel
BRUCE BANNER,SUPREME INTELLIGENCE,Captain Marvel
NATASHA ROMANOFF,SUPREME INTELLIGENCE,Captain Marvel
STEVE ROGERS,SUPREME INTELLIGENCE,Captain Marvel
SOH-LARR,STAN LEE,Captain Marvel
FURY AND MARIA,STAN LEE,Captain Marvel
DRILL INSTRUCTOR,STAN LEE,Captain Marvel
"VERS, BRON-CHAR, KORATH, MINN-ERVA AND ATT-LASS",STAN LEE,Captain Marvel
ELECTRONIC VOICE-OVER,STAN LEE,Captain Marvel
BOY,STAN LEE,Captain Marvel
JOSEPH DANVERS,STAN LEE,Captain Marvel
CADETS,STAN LEE,Captain Marvel
BIKER,STAN LEE,Captain Marvel
VERS' BROTHER,STAN LEE,Captain Marvel
SKRULL,STAN LEE,Captain Marvel
SKRULL TECH,STAN LEE,Captain Marvel
BARTENDER,STAN LEE,Captain Marvel
SCANNER,STAN LEE,Captain Marvel
SECURITY OFFICER,STAN LEE,Captain Marvel
ACCUSER,STAN LEE,Captain Marvel
KREE,STAN LEE,Captain Marvel
SECURITY CHECKPOINT,STAN LEE,Captain Marvel
SOREN,STAN LEE,Captain Marvel
MEDICAL EXAMINER,STAN LEE,Captain Marvel
SECURITY,STAN LEE,Captain Marvel
ATT-LASS,STAN LEE,Captain Marvel
AGENT,STAN LEE,Captain Marvel
TOM,STAN LEE,Captain Marvel
PILOT,STAN LEE,Captain Marvel
COMPUTER,STAN LEE,Captain Marvel
BRON-CHAR,STAN LEE,Captain Marvel
SKRULL SCIENTIST,STAN LEE,Captain Marvel
RONAN,STAN LEE,Captain Marvel
KORATH,STAN LEE,Captain Marvel
MINN-ERVA,STAN LEE,Captain Marvel
DIRECTOR,STAN LEE,Captain Marvel
SUPREME INTELLIGENCE,STAN LEE,Captain Marvel
MONICA RAMBEAU,STAN LEE,Captain Marvel
WENDY LAWSON,STAN LEE,Captain Marvel
MARIA RAMBEAU,STAN LEE,Captain Marvel
TALOS,STAN LEE,Captain Marvel
YON-ROGG,STAN LEE,Captain Marvel
PHIL COULSON,STAN LEE,Captain Marvel
CAROL DANVERS,STAN LEE,Captain Marvel
JAMES RHODES,STAN LEE,Captain Marvel
NICK FURY,STAN LEE,Captain Marvel
BRUCE BANNER,STAN LEE,Captain Marvel
NATASHA ROMANOFF,STAN LEE,Captain Marvel
STEVE ROGERS,STAN LEE,Captain Marvel
SOH-LARR,DIRECTOR,Captain Marvel
FURY AND MARIA,DIRECTOR,Captain Marvel
DRILL INSTRUCTOR,DIRECTOR,Captain Marvel
"VERS, BRON-CHAR, KORATH, MINN-ERVA AND ATT-LASS",DIRECTOR,Captain Marvel
ELECTRONIC VOICE-OVER,DIRECTOR,Captain Marvel
BOY,DIRECTOR,Captain Marvel
JOSEPH DANVERS,DIRECTOR,Captain Marvel
CADETS,DIRECTOR,Captain Marvel
BIKER,DIRECTOR,Captain Marvel
VERS' BROTHER,DIRECTOR,Captain Marvel
SKRULL,DIRECTOR,Captain Marvel
SKRULL TECH,DIRECTOR,Captain Marvel
BARTENDER,DIRECTOR,Captain Marvel
SCANNER,DIRECTOR,Captain Marvel
SECURITY OFFICER,DIRECTOR,Captain Marvel
ACCUSER,DIRECTOR,Captain Marvel
KREE,DIRECTOR,Captain Marvel
SECURITY CHECKPOINT,DIRECTOR,Captain Marvel
SOREN,DIRECTOR,Captain Marvel
MEDICAL EXAMINER,DIRECTOR,Captain Marvel
SECURITY,DIRECTOR,Captain Marvel
ATT-LASS,DIRECTOR,Captain Marvel
AGENT,DIRECTOR,Captain Marvel
TOM,DIRECTOR,Captain Marvel
PILOT,DIRECTOR,Captain Marvel
COMPUTER,DIRECTOR,Captain Marvel
BRON-CHAR,DIRECTOR,Captain Marvel
SKRULL SCIENTIST,DIRECTOR,Captain Marvel
RONAN,DIRECTOR,Captain Marvel
KORATH,DIRECTOR,Captain Marvel
MINN-ERVA,DIRECTOR,Captain Marvel
STAN LEE,DIRECTOR,Captain Marvel
SUPREME INTELLIGENCE,DIRECTOR,Captain Marvel
MONICA RAMBEAU,DIRECTOR,Captain Marvel
WENDY LAWSON,DIRECTOR,Captain Marvel
MARIA RAMBEAU,DIRECTOR,Captain Marvel
TALOS,DIRECTOR,Captain Marvel
YON-ROGG,DIRECTOR,Captain Marvel
PHIL COULSON,DIRECTOR,Captain Marvel
CAROL DANVERS,DIRECTOR,Captain Marvel
JAMES RHODES,DIRECTOR,Captain Marvel
NICK FURY,DIRECTOR,Captain Marvel
BRUCE BANNER,DIRECTOR,Captain Marvel
NATASHA ROMANOFF,DIRECTOR,Captain Marvel
STEVE ROGERS,DIRECTOR,Captain Marvel
SOH-LARR,MINN-ERVA,Captain Marvel
FURY AND MARIA,MINN-ERVA,Captain Marvel
DRILL INSTRUCTOR,MINN-ERVA,Captain Marvel
"VERS, BRON-CHAR, KORATH, MINN-ERVA AND ATT-LASS",MINN-ERVA,Captain Marvel
ELECTRONIC VOICE-OVER,MINN-ERVA,Captain Marvel
BOY,MINN-ERVA,Captain Marvel
JOSEPH DANVERS,MINN-ERVA,Captain Marvel
CADETS,MINN-ERVA,Captain Marvel
BIKER,MINN-ERVA,Captain Marvel
VERS' BROTHER,MINN-ERVA,Captain Marvel
SKRULL,MINN-ERVA,Captain Marvel
SKRULL TECH,MINN-ERVA,Captain Marvel
BARTENDER,MINN-ERVA,Captain Marvel
SCANNER,MINN-ERVA,Captain Marvel
SECURITY OFFICER,MINN-ERVA,Captain Marvel
ACCUSER,MINN-ERVA,Captain Marvel
KREE,MINN-ERVA,Captain Marvel
SECURITY CHECKPOINT,MINN-ERVA,Captain Marvel
SOREN,MINN-ERVA,Captain Marvel
MEDICAL EXAMINER,MINN-ERVA,Captain Marvel
SECURITY,MINN-ERVA,Captain Marvel
ATT-LASS,MINN-ERVA,Captain Marvel
AGENT,MINN-ERVA,Captain Marvel
TOM,MINN-ERVA,Captain Marvel
PILOT,MINN-ERVA,Captain Marvel
COMPUTER,MINN-ERVA,Captain Marvel
BRON-CHAR,MINN-ERVA,Captain Marvel
SKRULL SCIENTIST,MINN-ERVA,Captain Marvel
RONAN,MINN-ERVA,Captain Marvel
KORATH,MINN-ERVA,Captain Marvel
DIRECTOR,MINN-ERVA,Captain Marvel
STAN LEE,MINN-ERVA,Captain Marvel
SUPREME INTELLIGENCE,MINN-ERVA,Captain Marvel
MONICA RAMBEAU,MINN-ERVA,Captain Marvel
WENDY LAWSON,MINN-ERVA,Captain Marvel
MARIA RAMBEAU,MINN-ERVA,Captain Marvel
TALOS,MINN-ERVA,Captain Marvel
YON-ROGG,MINN-ERVA,Captain Marvel
PHIL COULSON,MINN-ERVA,Captain Marvel
CAROL DANVERS,MINN-ERVA,Captain Marvel
JAMES RHODES,MINN-ERVA,Captain Marvel
NICK FURY,MINN-ERVA,Captain Marvel
BRUCE BANNER,MINN-ERVA,Captain Marvel
NATASHA ROMANOFF,MINN-ERVA,Captain Marvel
STEVE ROGERS,MINN-ERVA,Captain Marvel
SOH-LARR,KORATH,Captain Marvel
FURY AND MARIA,KORATH,Captain Marvel
DRILL INSTRUCTOR,KORATH,Captain Marvel
"VERS, BRON-CHAR, KORATH, MINN-ERVA AND ATT-LASS",KORATH,Captain Marvel
ELECTRONIC VOICE-OVER,KORATH,Captain Marvel
BOY,KORATH,Captain Marvel
JOSEPH DANVERS,KORATH,Captain Marvel
CADETS,KORATH,Captain Marvel
BIKER,KORATH,Captain Marvel
VERS' BROTHER,KORATH,Captain Marvel
SKRULL,KORATH,Captain Marvel
SKRULL TECH,KORATH,Captain Marvel
BARTENDER,KORATH,Captain Marvel
SCANNER,KORATH,Captain Marvel
SECURITY OFFICER,KORATH,Captain Marvel
